99942.7031,99984.7891 
99946.7031,1531.63110 
99933.9844,3082.35107 
99926.1094,4641.65771 
99943.0391,6184.18408 
99957.2500,7754.21875 
99955.4453,9297.12500 
99955.5781,10843.1553 
99967.4609,12409.5312 
99978.4766,13955.3672 
99986.2891,15518.9150 
99972.0703,17085.4941 
99932.0703,18672.0527 
99908.7266,20236.0449 
99915.9453,21792.3145 
99932.5156,23383.0605 
99934.9141,24978.0918 
99935.5703,26539.3184 
99956.7266,28065.5410 
99972.8125,29634.2266 
99955.7812,31212.4297 
99938.2109,32777.8711 
99935.5703,34343.8555 
99933.2656,35913.6641 
99934.5625,37484.9648 
99920.2344,39063.1133 
99897.7188,40633.0859 
99899.3594,42226.8555 
99916.7188,43793.9922 
99936.3047,45332.1016 
99960.6562,46897.6289 
99974.6797,48461.7422 
1503.60999,99973.4375 
1490.61902,1529.17310 
1493.22278,3074.11255 
1494.47400,4648.43311 
1504.96289,6204.49072 
1512.00330,7753.33057 
1503.35278,9288.19043 
1503.60596,10850.1045 
1510.95288,12421.9316 
1518.85291,13963.2285 
1515.44775,15514.4395 
1504.97498,17060.6582 
1491.51868,18640.5820 
1480.80103,20232.0840 
1487.57361,21809.2617 
1492.64978,23386.6406 
1484.84729,24968.1445 
1479.99048,26547.5039 
1494.95923,28094.0840 
1518.51501,29643.9590 
1524.24817,31197.6895 
1517.08069,32772.4570 
1512.94897,34341.9492 
1504.21899,35904.8945 
1481.55542,37470.3828 
1470.28674,39054.2109 
1493.52222,40640.8555 
1509.00476,42230.9258 
1500.27002,43799.0234 
1509.04285,45356.1953 
1522.88367,46912.2188 
1515.69324,48459.5742 
3044.90771,99949.9844 
3026.12549,1524.85449 
3030.07397,3082.56934 
3031.62012,4645.48877 
3019.19263,6205.71582 
3007.32764,7748.36035 
3009.49146,9290.87207 
3020.01880,10855.3740 
3022.61694,12427.8281 
3031.53540,13968.9736 
3038.59888,15509.7695 
3047.57861,17063.7188 
3055.41650,18637.1426 
3054.56445,20231.4727 
3061.29346,21816.1660 
3071.82861,23389.5332 
3080.70557,24965.6816 
3076.50000,26543.4707 
3068.94824,28104.9805 
3074.38818,29659.2832 
3084.29614,31199.5488 
3084.88818,32764.6973 
3074.68457,34333.5742 
3061.12622,35888.2773 
3047.93311,37450.0742 
3048.88257,39068.6289 
3071.06689,40673.3828 
3084.70874,42231.3828 
3086.87061,43796.8281 
3091.83081,45365.1641 
3084.83325,46903.8047 
3082.66309,48456.4609 
4605.40430,99940.2578 
4600.48633,1512.39868 
4592.53955,3087.13062 
4591.00098,4636.54102 
4570.85400,6181.68555 
4548.36182,7737.41455 
4548.36670,9302.58691 
4557.85693,10861.1367 
4555.89844,12427.0967 
4551.09912,13978.8242 
4566.24756,15526.6182 
4590.03516,17079.0469 
4599.40283,18637.1758 
4605.21533,20239.3047 
4625.25342,21833.9648 
4636.56104,23399.0566 
4634.30518,24968.2363 
4638.27637,26538.7598 
4641.96777,28101.4180 
4640.64355,29664.3848 
4648.25684,31209.9434 
4659.53271,32765.5508 
4657.00195,34320.5273 
4645.73389,35878.6797 
4651.17432,37453.0977 
4657.19189,39074.1133 
4649.62988,40679.2852 
4650.01074,42236.2969 
4660.39893,43805.6367 
4667.00928,45365.5977 
4675.22607,46906.1211 
4696.69971,48476.5938 
6141.19141,99962.2344 
6165.35107,1510.18652 
6165.42188,3083.12427 
6157.96777,4627.40381 
6146.32471,6162.48584 
6147.20605,7733.00342 
6148.75684,9305.42676 
6146.49512,10865.8477 
6147.34180,12417.5420 
6141.21338,13976.1816 
6148.09131,15547.2363 
6162.22754,17098.1035 
6179.58398,18647.6133 
6188.71729,20250.0703 
6190.65234,21846.2891 
6190.07764,23392.2891 
6182.52051,24966.0352 
6191.39697,26555.0547 
6205.89941,28105.7422 
6210.89502,29667.2188 
6222.33594,31222.6133 
6230.78711,32771.2461 
6229.78174,34312.7656 
6227.93115,35877.4570 
6236.88232,37465.5234 
6237.96191,39066.0273 
6226.58984,40672.3555 
6234.79297,42250.2305 
6254.78760,43818.7188 
6268.00342,45374.4805 
6284.28711,46925.4922 
6288.28564,48481.6211 
7694.47705,99994.7500 
7721.87598,1528.13818 
7730.51660,3078.84229 
7723.07568,4615.77637 
7718.48730,6162.61768 
7733.40137,7748.35010 
7742.73193,9297.93945 
7729.75049,10861.3389 
7730.10986,12422.7539 
7741.37793,13981.8994 
7740.35303,15549.0391 
7731.13135,17104.6582 
7739.14746,18661.8203 
7739.22070,20242.9316 
7729.25146,21846.3770 
7742.41260,23399.1152 
7748.72607,24960.6973 
7734.35840,26559.1680 
7737.24121,28115.9141 
7750.68994,29678.5020 
7761.64844,31235.0820 
7769.01758,32774.4102 
7778.41895,34317.6797 
7797.37793,35887.6719 
7810.51758,37474.1914 
7815.91797,39061.2852 
7818.16309,40668.9766 
7818.15430,42263.3125 
7825.26807,43834.3750 
7836.78760,45387.5078 
7847.48242,46936.5898 
7843.47266,48463.6758 
9263.63770,16.6493835 
9281.52441,1546.94727 
9292.04980,3080.19336 
9303.92188,4618.15820 
9315.08008,6165.75928 
9314.06348,7763.06201 
9324.79492,9301.10742 
9329.25195,10852.2676 
9327.05078,12427.2959 
9321.84570,13978.7529 
9300.79688,15529.7891 
9285.79297,17100.8770 
9291.75293,18673.5898 
9305.49805,20239.7754 
9304.52734,21844.1582 
9298.83691,23412.9727 
9298.23242,24950.5762 
9285.04297,26545.3477 
9282.37109,28126.8809 
9283.28711,29683.1797 
9282.73438,31241.1406 
9290.33984,32782.0664 
9301.17676,34337.8789 
9325.82812,35911.9180 
9342.22461,37482.2344 
9355.58203,39076.1094 
9380.88184,40678.5195 
9386.58984,42259.1172 
9386.20801,43841.4844 
9400.52539,45399.8438 
9405.90527,46937.9961 
9396.48145,48453.7422 
10842.5684,26.6981430 
10856.6162,1564.77856 
10875.3916,3093.32886 
10897.0273,4643.09424 
10911.0000,6164.77979 
10894.0098,7753.00146 
10890.6064,9314.60352 
10904.0117,10857.3584 
10907.3115,12427.5371 
10910.1777,13971.1328 
10915.1055,15517.7031 
10916.0684,17096.7656 
10914.5586,18684.7734 
10929.9688,20256.4316 
10930.2861,21827.0137 
10897.9736,23395.8574 
10887.9990,24950.3164 
10894.3203,26538.4746 
10882.0938,28118.3457 
10868.0596,29677.1992 
10869.4434,31248.7930 
10875.0176,32787.5273 
10877.2646,34346.6133 
10883.7900,35930.2969 
10894.9570,37492.1875 
10906.8398,39096.4648 
10923.2725,40699.3867 
10936.0605,42261.9023 
10947.6426,43855.2734 
10962.4365,45414.5039 
10963.4502,46930.5430 
10962.0537,48448.2734 
12440.4902,30.5735741 
12452.0029,1585.07495 
12468.5928,3109.01172 
12470.7314,4654.35059 
12470.1182,6161.12500 
12469.0215,7740.38379 
12471.8496,9324.89648 
12478.4150,10862.3574 
12469.1621,12421.9346 
12461.1719,13979.1514 
12474.7646,15534.3672 
12493.6162,17100.2910 
12498.9424,18686.3398 
12500.6387,20266.8379 
12499.8105,21809.8066 
12487.1738,23371.6582 
12485.8887,24960.2852 
12498.5869,26541.6055 
12494.7305,28102.4785 
12486.9961,29669.9414 
12467.0459,31239.1152 
12449.4590,32789.4766 
12463.9971,34355.7500 
12471.2041,35934.5586 
12475.7676,37503.3125 
12485.1943,39104.0195 
12485.4922,40708.2383 
12495.0557,42274.6133 
12503.7559,43862.6758 
12494.2412,45411.0391 
12487.3516,46933.4805 
12515.0039,48472.5312 
14044.3516,34.2670593 
14046.5830,1595.97400 
14044.1377,3110.04395 
14038.4141,4650.64941 
14052.5664,6172.87354 
14069.3760,7744.52637 
14061.0684,9322.69824 
14045.6426,10855.8818 
14033.6982,12406.4746 
14022.0469,13972.6885 
14018.9746,15548.2979 
14030.9922,17116.9980 
14042.3877,18690.5430 
14047.2402,20269.2871 
14058.6562,21815.3281 
14076.4629,23375.0469 
14091.0332,24971.0137 
14094.6709,26543.6387 
14087.1182,28096.6895 
14078.9512,29658.2969 
14059.4541,31208.5605 
14050.6543,32792.6641 
14062.5498,34371.9609 
14063.3867,35932.1094 
14066.8643,37514.5859 
14076.2559,39106.9102 
14068.4961,40704.3477 
14066.1162,42286.0352 
14076.5361,43864.9023 
14081.9453,45400.5156 
14084.9121,46941.7070 
14101.7422,48508.1562 
15649.9707,30.1335239 
15637.2129,1588.47949 
15626.3701,3101.32324 
15631.0801,4660.65137 
15651.8916,6198.27100 
15661.0879,7743.92480 
15647.1162,9300.77051 
15627.9043,10838.0674 
15610.2129,12395.7197 
15599.6914,13965.8916 
15596.3613,15549.0723 
15596.3848,17124.2910 
15601.4424,18697.4336 
15612.7520,20280.8945 
15630.8350,21835.2520 
15650.2822,23395.7598 
15664.5127,24982.4316 
15667.8926,26538.4473 
15663.9824,28086.9277 
15653.8740,29645.3379 
15647.6826,31202.3750 
15652.3242,32798.6719 
15648.5557,34372.8086 
15654.1719,35935.0234 
15663.0381,37521.7695 
15656.3662,39101.8984 
15643.6445,40691.5781 
15643.4805,42291.9844 
15653.9043,43878.1016 
15666.6367,45414.0234 
15684.7334,46952.8008 
15694.8252,48521.3047 
17233.2656,20.1978340 
17227.3613,1578.58423 
17237.2520,3107.37061 
17250.0625,4672.45166 
17247.6426,6205.18945 
17238.5137,7735.73730 
17225.8652,9289.34863 
17220.8164,10825.4678 
17207.7148,12374.9775 
17190.7402,13956.7686 
17185.9160,15547.6084 
17191.0488,17130.7598 
17206.6934,18708.6914 
17215.0957,20293.4297 
17229.3184,21854.2441 
17240.8652,23403.3477 
17227.9414,24979.4805 
17217.2129,26540.4238 
17228.0176,28092.8906 
17240.8145,29640.3418 
17240.0938,31201.2246 
17230.7012,32790.6719 
17220.1211,34371.7773 
17236.9824,35956.8633 
17253.1484,37520.2930 
17242.6211,39085.9258 
17233.4727,40689.3164 
17240.8301,42303.4883 
17242.8184,43878.5234 
17236.0625,45422.3359 
17246.0938,46968.8945 
17250.4785,48521.4688 
18811.7637,26.0561771 
18826.2109,1588.37634 
18842.1211,3125.54468 
18839.2539,4665.07129 
18818.9453,6193.06494 
18813.4395,7724.29541 
18801.4395,9274.70703 
18792.3086,10824.2656 
18795.8496,12366.8467 
18795.1855,13950.4434 
18792.9141,15547.2637 
18799.8203,17145.4746 
18811.3008,18717.9434 
18803.9980,20292.5195 
18806.2480,21872.8516 
18818.6934,23401.6602 
18807.8477,24955.3633 
18786.2344,26531.5430 
18782.9375,28109.8418 
18801.8652,29654.2031 
18810.0391,31197.6621 
18806.9219,32780.6328 
18806.0234,34372.0312 
18808.6172,35974.9102 
18817.6797,37527.5117 
18824.8906,39078.0820 
18816.6348,40681.0039 
18800.9199,42302.5391 
18794.9883,43873.0352 
18794.2617,45422.3555 
18792.9688,46975.4336 
18790.5957,48514.5273 
20376.7871,43.8528404 
20386.3828,1598.06348 
20386.1230,3127.73853 
20376.3828,4644.39941 
20358.9727,6180.97656 
20358.6699,7729.98877 
20368.6895,9268.70312 
20368.7891,10823.2900 
20367.3770,12369.4902 
20363.9902,13946.3564 
20362.1641,15549.4609 
20373.5273,17158.0156 
20377.2578,18714.7539 
20363.8535,20277.1094 
20347.5059,21874.8223 
20345.2949,23408.3691 
20350.2520,24945.9648 
20340.4883,26514.2676 
20333.4648,28116.6289 
20349.1094,29673.1055 
20363.9609,31199.3809 
20366.6602,32783.2305 
20374.2148,34376.0938 
20376.2969,35972.0195 
20369.9512,37532.6367 
20378.3945,39086.5391 
20386.2559,40669.2656 
20371.3145,42285.9805 
20355.7969,43869.3281 
20340.7109,45411.9219 
20318.9258,46965.8438 
20318.4590,48520.1719 
21912.7539,56.4363289 
21922.1348,1602.54041 
21929.8418,3127.85864 
21930.0898,4635.71631 
21921.0508,6166.52979 
21904.7539,7729.81543 
21905.4590,9277.86621 
21910.2402,10819.8057 
21906.6035,12367.7539 
21909.6699,13943.9258 
21911.7461,15556.1162 
21917.3574,17167.8730 
21918.5996,18710.2090 
21916.2344,20263.7363 
21900.8301,21855.6641 
21878.8574,23403.2500 
21863.0918,24940.3750 
21855.1074,26505.8613 
21858.0527,28122.6621 
