99886.2266,99950.7812 
99867.8281,1489.04871 
99867.6094,3039.57227 
99868.8984,4604.79688 
99867.2109,6206.33936 
99877.9609,7815.59424 
99889.0000,9411.35547 
99901.9141,10994.1416 
99903.2969,12566.3994 
99904.1641,14116.0928 
99901.2500,15665.5908 
99883.2031,17235.2246 
99880.2031,18802.9902 
99875.3594,20370.8984 
99877.1641,21972.8047 
99889.1172,23548.9648 
99896.3828,25095.7559 
99919.1328,26656.1387 
99937.6016,28196.5547 
99940.0938,29760.1504 
99943.4609,31327.9258 
99944.3906,32893.5625 
99944.2500,34431.3203 
99935.4219,35953.5938 
99926.9844,37511.3242 
99941.3359,39067.7266 
99946.8828,40632.9766 
99944.4766,42208.4844 
99947.4297,43795.5508 
99948.5156,45359.7383 
99960.4844,46897.1523 
99983.8047,48426.4688 
1455.29761,99935.3594 
1451.52185,1483.32703 
1453.59460,3047.22729 
1467.30811,4611.75098 
1485.44495,6218.81299 
1498.36719,7827.02197 
1494.90771,9414.22852 
1480.90991,10989.9980 
1460.12036,12549.2725 
1441.35205,14112.3506 
1436.47766,15659.3652 
1436.46301,17228.9473 
1439.51440,18804.6309 
1447.79578,20374.2988 
1458.51550,21980.1816 
1452.23059,23548.1816 
1459.67004,25116.3535 
1485.89209,26683.5020 
1501.95068,28204.9805 
1514.76721,29766.0176 
1531.17139,31337.1777 
1534.58655,32886.2266 
1515.53625,34418.8789 
1507.45386,35947.7344 
1512.33740,37521.7422 
1522.74646,39082.2500 
1531.22241,40632.0312 
1529.01587,42205.7734 
1515.99255,43789.2539 
1511.79102,45362.6055 
1532.15869,46919.6914 
1551.51587,48440.5547 
3051.25659,99929.8516 
3047.39038,1482.39282 
3050.34741,3056.45435 
3071.69116,4636.45020 
3092.07202,6232.51123 
3085.48096,7819.66797 
3061.97803,9392.79395 
3040.60889,10970.9521 
3029.12769,12533.0234 
3019.20117,14099.0957 
3003.53931,15653.1855 
2999.31201,17234.3203 
3009.78979,18813.9551 
3025.34814,20390.6777 
3031.61353,21977.7363 
3019.65576,23539.9688 
3028.30225,25136.9844 
3042.55103,26699.2285 
3061.96558,28226.3672 
3091.20923,29787.1348 
3107.65576,31352.2617 
3116.93506,32879.8477 
3115.46704,34406.9844 
3113.43311,35945.9648 
3097.57446,37514.8008 
3088.47461,39091.0859 
3101.54663,40640.9688 
3101.36328,42194.1055 
3091.80151,43778.5078 
3104.05347,45381.6602 
3126.76758,46943.6250 
3134.51562,48447.1953 
4647.13818,99923.2344 
4647.04053,1481.78894 
4652.40820,3065.39868 
4655.43115,4654.66699 
4659.08105,6236.31201 
4652.29492,7801.40918 
4640.41699,9375.84766 
4635.77051,10960.2100 
4627.27979,12525.4805 
4619.06494,14087.7041 
4610.14160,15638.7900 
4607.44385,17238.0156 
4613.63672,18825.6406 
4618.36963,20400.1465 
4614.03760,21967.6406 
4603.39062,23535.4785 
4602.73145,25148.7266 
4604.65576,26707.6699 
4617.33545,28253.8828 
4637.73828,29807.5312 
4657.77686,31368.4395 
4682.25098,32894.0469 
4700.64502,34414.1328 
4710.81299,35941.8320 
4707.45068,37495.8086 
4696.88525,39090.9180 
4690.19824,40645.6641 
4687.82520,42189.7773 
4694.29736,43785.6523 
4702.99170,45396.6992 
4697.23926,46944.8672 
4695.40918,48453.2930 
6216.33740,99925.6328 
6230.85742,1495.06653 
6244.82617,3066.54980 
6231.06006,4642.56836 
6214.30615,6233.28271 
6210.64160,7794.10791 
6211.08398,9375.76660 
6218.47168,10960.4990 
6217.56445,12516.0703 
6209.38281,14082.0898 
6210.65576,15641.2266 
6223.53027,17245.2637 
6226.79980,18825.1348 
6217.51953,20395.3105 
6208.70605,21959.4688 
6199.84033,23523.6543 
6178.86768,25137.7285 
6169.36133,26709.7109 
6174.22168,28264.2090 
6183.45361,29826.2383 
6206.27930,31395.4863 
6228.27734,32918.1406 
6253.50684,34434.3125 
6277.88135,35957.5820 
6296.78857,37498.2109 
6291.36035,39074.3867 
6273.37061,40636.2539 
6277.38037,42195.8711 
6285.27930,43791.3477 
6278.55273,45389.5938 
6264.23730,46932.8711 
6265.82715,48467.7031 
7791.91895,99931.5625 
7792.89014,1509.91638 
7805.03418,3072.63501 
7802.20898,4621.01367 
7784.56152,6221.94873 
7781.64453,7796.37744 
7789.83984,9382.65234 
7789.80322,10964.1191 
7787.55029,12512.4521 
7786.40479,14075.3604 
7788.55420,15650.1777 
7799.22705,17257.8262 
7805.52832,18822.7734 
7797.22559,20378.9160 
7776.38086,21950.3750 
7776.25684,23515.7188 
7768.63232,25116.5859 
7756.99365,26712.7129 
7766.33887,28272.0586 
7776.61914,29838.9258 
7778.43408,31405.4746 
7781.81152,32937.3984 
7808.58350,34463.8164 
7826.93848,35975.8008 
7837.59326,37509.5586 
7843.47314,39062.3047 
7840.00488,40632.8906 
7846.75195,42210.3594 
7858.20947,43793.5586 
7852.39502,45375.1055 
7840.41992,46924.3477 
7842.73193,48479.9805 
9366.23730,99928.3594 
9365.69727,1513.17712 
9374.84863,3084.98730 
9384.56250,4615.46533 
9383.22168,6210.88965 
9376.79590,7799.65381 
9370.69531,9380.28027 
9352.01172,10950.6016 
9348.06152,12518.0918 
9370.24902,14088.5078 
9391.13867,15660.0791 
9387.43848,17256.0605 
9377.36914,18824.8301 
9381.38477,20365.9473 
9373.87500,21939.7949 
9383.15234,23530.6582 
9390.21289,25102.6328 
9373.47461,26706.5117 
9374.14551,28284.3398 
9377.79785,29840.9746 
9371.42969,31399.3301 
9374.69824,32950.7344 
9382.67676,34481.0742 
9386.05176,35980.8281 
9395.08984,37522.0117 
9412.05859,39071.9297 
9424.52734,40632.6797 
9422.05469,42214.7266 
9421.10742,43797.5391 
9417.29785,45365.1484 
9418.24316,46924.9492 
9423.03516,48483.5781 
10933.9805,99934.6562 
10952.3789,1521.61780 
10952.6504,3089.81152 
10959.7129,4629.03516 
10978.2432,6212.71680 
10976.9004,7788.45508 
10958.1387,9361.43945 
10946.5547,10939.8555 
10952.6494,12531.5010 
10957.3906,14107.8965 
10958.3154,15666.2822 
10955.6914,17241.0469 
10955.2627,18826.8750 
10968.4961,20376.0840 
10974.8408,21937.5723 
10967.4014,23537.9277 
10962.4863,25095.1289 
10957.4766,26696.2871 
10948.8721,28283.2715 
10933.6240,29830.8535 
10927.7314,31400.3750 
10932.7803,32954.2461 
10927.3125,34480.2891 
10943.0391,35996.1172 
10966.3643,37535.9688 
10980.4756,39092.3672 
11003.7666,40646.1367 
11014.8818,42210.6680 
11004.3174,43788.3945 
10990.6055,45361.2891 
10989.3525,46930.9453 
10983.1367,48476.9180 
12487.8193,99957.9766 
12512.2412,1535.30676 
12522.1396,3087.46631 
12536.7773,4647.79785 
12554.4268,6228.51611 
12565.3311,7784.07568 
12564.2949,9348.96094 
12564.1064,10943.3242 
12559.6094,12527.1670 
12536.6035,14091.4453 
12521.0654,15662.8867 
12528.3730,17251.2832 
12541.2002,18836.6465 
12541.5889,20383.0840 
12540.9033,21932.4375 
12532.7998,23525.1758 
12529.5889,25095.9102 
12529.8164,26690.0039 
12511.6504,28263.5977 
12493.0459,29815.8223 
12489.3125,31404.8809 
12490.6436,32951.3242 
12488.8672,34483.6797 
12503.1885,36026.0000 
12522.3066,37552.0469 
12537.2988,39108.3242 
12550.8389,40665.4492 
12562.7539,42214.5352 
12559.0381,43770.3594 
12542.3174,45349.7734 
12529.6729,46920.3789 
12513.3701,48465.0938 
14072.9688,99970.4219 
14074.3506,1551.98523 
14099.8994,3114.65820 
14135.9199,4670.03662 
14146.8389,6236.39307 
14150.7461,7791.83691 
14155.7480,9349.49512 
14152.4404,10939.8662 
14137.8916,12508.9062 
14130.0303,14079.4414 
14139.1279,15663.1641 
14132.7090,17250.3535 
14109.9707,18828.7773 
14098.9150,20380.5039 
14101.4531,21934.5078 
14099.9727,23520.9688 
14097.3535,25097.0234 
14089.1094,26677.6504 
14077.1289,28247.7598 
14074.5547,29809.3770 
14067.4160,31402.1895 
14064.2354,32951.9766 
14066.6270,34483.1758 
14052.4102,36025.0195 
14043.9580,37563.9375 
14061.4932,39125.5391 
14074.9678,40674.5742 
14085.3438,42224.4258 
14088.6240,43760.6602 
14078.0449,45338.6055 
14075.4238,46914.2266 
14079.4805,48455.8008 
15694.4316,99962.6719 
15682.5723,1549.29761 
15675.7275,3138.80054 
15684.2627,4691.18506 
15698.1387,6241.78760 
15708.0039,7796.94385 
15709.0781,9347.72559 
15698.7900,10928.2031 
15689.6416,12498.9199 
15696.9727,14092.7539 
15714.6777,15674.7217 
15709.9199,17226.8340 
15683.5879,18805.1992 
15669.5762,20377.0840 
15656.3848,21925.5742 
15637.9922,23511.8789 
15635.0449,25095.0137 
15636.6533,26668.7305 
15634.0801,28245.9941 
15631.5576,29804.5879 
15613.7920,31386.0605 
15599.1631,32953.8438 
15602.6445,34481.9023 
15603.3828,36010.0898 
15606.5479,37570.4336 
15616.9307,39142.8398 
15629.0879,40685.8906 
